year,id_mn_resi,cases
2013,261480.0,1
2013,261485.0,14
2013,261510.0,3
2013,261520.0,2
2013,261530.0,11
2013,261540.0,5
2013,261550.0,2
2013,261560.0,51
2013,261570.0,1
2013,261580.0,1
2013,261590.0,1
2013,261610.0,1
2013,261618.0,2
2013,261620.0,2
2013,261630.0,3
2013,261640.0,34
2013,261650.0,2
2013,270010.0,1
2013,270020.0,2
2013,270030.0,36
2013,270040.0,8
2013,270060.0,2
2013,270070.0,1
2013,270100.0,2
2013,270110.0,2
2013,270120.0,2
2013,270140.0,1
2013,270150.0,1
2013,270180.0,1
2013,270210.0,1
2013,270220.0,4
2013,270230.0,8
2013,270235.0,3
2013,270240.0,12
2013,270250.0,2
2013,270255.0,2
2013,270270.0,1
2013,270300.0,2
2013,270320.0,2
2013,270330.0,1
2013,270350.0,1
2013,270375.0,2
2013,270400.0,1
2013,270410.0,2
2013,270420.0,1
2013,270430.0,120
2013,270440.0,1
2013,270450.0,3
2013,270470.0,4
2013,270500.0,8
2013,270510.0,1
2013,270520.0,1
2013,270550.0,4
2013,270570.0,5
2013,270600.0,2
2013,270620.0,1
2013,270630.0,7
2013,270640.0,6
2013,270642.0,1
2013,270670.0,9
2013,270680.0,1
2013,270690.0,8
2013,270710.0,2
2013,270720.0,1
2013,270730.0,3
2013,270750.0,2
2013,270770.0,11
2013,270800.0,25
2013,270820.0,2
2013,270840.0,3
2013,270890.0,4
2013,270915.0,2
2013,270920.0,1
2013,270930.0,21
2013,270940.0,1
2013,280010.0,1
2013,280020.0,7
2013,280030.0,120
2013,280040.0,2
2013,280050.0,1
2013,280060.0,6
2013,280067.0,5
2013,280100.0,7
2013,280110.0,1
2013,280120.0,3
2013,280130.0,2
2013,280140.0,2
2013,280150.0,2
2013,280160.0,1
2013,280210.0,12
2013,280230.0,1
2013,280260.0,1
2013,280280.0,11
2013,280290.0,19
2013,280300.0,2
2013,280320.0,7
2013,280330.0,2
2013,280350.0,7
2013,280360.0,1
2013,280370.0,2
2013,280390.0,1
2013,280400.0,3
2013,280420.0,2
2013,280430.0,1
2013,280440.0,1
2013,280445.0,1
2013,280450.0,6
2013,280460.0,3
2013,280470.0,3
2013,280480.0,41
2013,280490.0,1
2013,280510.0,10
2013,280530.0,3
2013,280540.0,13
2013,280550.0,5
2013,280560.0,5
2013,280570.0,7
2013,280580.0,3
2013,280590.0,1
2013,280600.0,2
2013,280610.0,2
2013,280620.0,1
2013,280630.0,2
2013,280640.0,1
2013,280670.0,22
2013,280710.0,5
2013,280740.0,21
2013,280750.0,2
2013,290010.0,1
2013,290035.0,1
2013,290070.0,41
2013,290080.0,14
2013,290090.0,2
2013,290100.0,1
2013,290110.0,1
2013,290120.0,8
2013,290130.0,14
2013,290135.0,2
2013,290140.0,3
2013,290150.0,2
2013,290180.0,3
2013,290210.0,31
2013,290225.0,2
2013,290240.0,1
2013,290260.0,1
2013,290265.0,1
2013,290270.0,25
2013,290290.0,4
2013,290310.0,3
2013,290320.0,131
2013,290323.0,2
2013,290330.0,1
2013,290340.0,9
2013,290360.0,1
2013,290380.0,2
2013,290390.0,44
2013,290410.0,2
2013,290420.0,1
2013,290460.0,11
2013,290470.0,1
2013,290475.0,6
2013,290485.0,1
2013,290500.0,8
2013,290510.0,1
2013,290530.0,5
2013,290550.0,2
2013,290560.0,3
2013,290570.0,37
2013,290580.0,2
2013,290590.0,8
2013,290600.0,6
2013,290610.0,1
2013,290620.0,2
2013,290630.0,5
2013,290650.0,4
2013,290670.0,12
2013,290685.0,1
2013,290687.0,12
2013,290690.0,3
2013,290720.0,29
2013,290730.0,7
2013,290750.0,3
2013,290780.0,1
2013,290810.0,1
2013,290820.0,2
2013,290830.0,2
2013,290840.0,20
2013,290870.0,1
2013,290890.0,6
2013,290910.0,2
2013,290920.0,1
2013,290930.0,5
2013,290940.0,7
2013,290950.0,1
2013,290960.0,8
2013,290970.0,4
2013,290980.0,2
2013,290990.0,6
2013,291000.0,1
2013,291005.0,8
2013,291040.0,6
2013,291050.0,1
2013,291060.0,4
2013,291070.0,3
2013,291072.0,67
2013,291075.0,1
2013,291080.0,99
2013,291085.0,4
2013,291110.0,3
2013,291130.0,1
2013,291140.0,2
2013,291150.0,2
2013,291160.0,1
2013,291165.0,1
2013,291170.0,7
2013,291180.0,13
2013,291185.0,1
2013,291190.0,21
2013,291200.0,4
2013,291210.0,1
2013,291220.0,1
2013,291250.0,1
2013,291270.0,2
2013,291290.0,3
2013,291300.0,3
2013,291310.0,1
2013,291320.0,20
2013,291330.0,1
2013,291340.0,1
2013,291350.0,7
2013,291360.0,11
2013,291370.0,4
2013,291390.0,8
2013,291400.0,3
2013,291410.0,5
2013,291420.0,1
2013,291430.0,2
2013,291450.0,1
2013,291460.0,10
2013,291465.0,51
2013,291470.0,23
2013,291480.0,43
2013,291490.0,2
2013,291500.0,2
2013,291510.0,1
2013,291530.0,1
2013,291550.0,3
2013,291560.0,51
2013,291580.0,2
2013,291600.0,6
2013,291610.0,1
2013,291630.0,1
2013,291640.0,48
2013,291650.0,3
2013,291680.0,1
2013,291685.0,2
2013,291700.0,12
2013,291710.0,1
2013,291720.0,1
2013,291730.0,1
2013,291733.0,1
2013,291735.0,1
2013,291740.0,1
2013,291750.0,11
2013,291770.0,1
2013,291800.0,12
2013,291810.0,1
2013,291820.0,1
2013,291835.0,1
2013,291840.0,141
2013,291850.0,1
2013,291855.0,1
2013,291860.0,3
2013,291880.0,3
2013,291915.0,1
2013,291920.0,35
2013,291930.0,1
2013,291950.0,4
2013,291955.0,26
2013,291960.0,1
2013,291970.0,3
2013,291980.0,10
2013,291992.0,3
2013,292010.0,2
2013,292040.0,1
2013,292045.0,3
2013,292060.0,8
2013,292070.0,2
2013,292080.0,5
2013,292100.0,4
2013,292105.0,1
2013,292110.0,6
2013,292120.0,1
2013,292160.0,4
2013,292170.0,5
2013,292190.0,3
2013,292200.0,8
2013,292205.0,2
2013,292210.0,4
2013,292220.0,1
2013,292225.0,5
2013,292250.0,1
2013,292273.0,1
2013,292275.0,1
2013,292285.0,1
2013,292300.0,5
2013,292310.0,5
2013,292320.0,3
2013,292330.0,1
2013,292335.0,2
2013,292350.0,1
2013,292370.0,3
2013,292380.0,1
2013,292400.0,44
2013,292405.0,2
2013,292420.0,1
2013,292440.0,6
2013,292460.0,2
2013,292465.0,1
2013,292467.0,1
2013,292480.0,3
2013,292490.0,1
2013,292500.0,1
2013,292510.0,9
2013,292525.0,3
2013,292530.0,51
2013,292550.0,6
2013,292560.0,2
2013,292590.0,1
2013,292600.0,12
2013,292620.0,5
2013,292630.0,1
2013,292640.0,2
2013,292650.0,1
2013,292660.0,2
2013,292680.0,2
2013,292700.0,1
2013,292730.0,7
2013,292740.0,273
2013,292750.0,1
2013,292760.0,2
2013,292770.0,5
2013,292800.0,5
2013,292805.0,4
2013,292810.0,11
2013,292820.0,6
2013,292840.0,25
2013,292870.0,8
2013,292890.0,16
2013,292895.0,1
2013,292900.0,1
2013,292905.0,5
2013,292925.0,2
2013,292970.0,1
2013,292975.0,3
2013,292990.0,10
2013,293010.0,13
2013,293015.0,4
2013,293020.0,15
2013,293030.0,1
2013,293040.0,1
2013,293050.0,21
2013,293070.0,26
2013,293075.0,8
2013,293076.0,1
2013,293077.0,23
2013,293090.0,2
2013,293105.0,1
2013,293135.0,49
2013,293150.0,4
2013,293170.0,1
2013,293180.0,1
2013,293190.0,9
2013,293200.0,2
2013,293220.0,3
2013,293230.0,1
2013,293240.0,1
2013,293250.0,8
2013,293280.0,2
2013,293290.0,2
2013,293300.0,4
2013,293305.0,1
2013,293315.0,1
2013,293320.0,5
2013,293325.0,4
2013,293330.0,28
2013,293345.0,3
2013,293360.0,15
2013,310020.0,6
2013,310050.0,1
2013,310060.0,1
2013,310070.0,1
2013,310080.0,5
2013,310090.0,4
2013,310100.0,1
2013,310110.0,2
2013,310160.0,2
2013,310170.0,15
2013,310190.0,3
2013,310200.0,2
2013,310260.0,1
2013,310340.0,12
2013,310350.0,8
2013,310375.0,3
2013,310400.0,4
2013,310410.0,1
2013,310420.0,1
2013,310430.0,1
2013,310450.0,2
2013,310470.0,5
2013,310510.0,1
2013,310540.0,2
2013,310560.0,1
2013,310620.0,58
2013,310630.0,1
2013,310650.0,1
2013,310660.0,1
2013,310670.0,18
2013,310710.0,1
2013,310730.0,3
2013,310740.0,6
2013,310780.0,4
2013,310800.0,3
2013,310825.0,2
2013,310840.0,1
2013,310855.0,3
2013,310900.0,1
2013,310910.0,1
2013,310920.0,1
2013,310925.0,1
2013,310930.0,4
2013,310940.0,5
2013,310950.0,1
2013,310980.0,1
2013,311060.0,3
2013,311070.0,1
2013,311080.0,1
2013,311100.0,2
2013,311110.0,2
2013,311115.0,1
2013,311120.0,5
2013,311130.0,2
2013,311150.0,1
2013,311160.0,3
2013,311180.0,3
2013,311230.0,1
2013,311250.0,1
2013,311260.0,4
2013,311270.0,1
2013,311290.0,1
2013,311300.0,4
2013,311340.0,7
2013,311410.0,3
2013,311440.0,2
2013,311530.0,2
2013,311545.0,1
2013,311570.0,3
2013,311580.0,3
2013,311610.0,1
2013,311700.0,2
2013,311710.0,1
2013,311740.0,1
2013,311783.0,1
2013,311787.0,1
2013,311800.0,1
2013,311820.0,1
2013,311830.0,1
2013,311840.0,4
2013,311860.0,16
2013,311880.0,1
2013,311910.0,7
2013,311920.0,1
2013,311940.0,15
2013,311950.0,5
2013,312015.0,3
2013,312083.0,6
2013,312087.0,1
2013,312090.0,6
2013,312100.0,2
2013,312120.0,1
2013,312125.0,1
2013,312160.0,1
2013,312200.0,2
2013,312230.0,9
2013,312240.0,1
2013,312290.0,1
2013,312320.0,4
2013,312352.0,1
2013,312360.0,2
2013,312370.0,4
2013,312400.0,1
2013,312410.0,8
2013,312430.0,1
2013,312510.0,8
2013,312550.0,2
2013,312560.0,1
2013,312610.0,6
2013,312620.0,1
2013,312675.0,1
2013,312720.0,1
2013,312730.0,2
2013,312737.0,1
2013,312770.0,87
2013,312830.0,1
2013,312860.0,1
2013,312870.0,4
2013,312880.0,1
2013,312900.0,1
2013,312950.0,2
2013,312960.0,1
2013,312980.0,6
2013,313010.0,1
2013,313030.0,1
2013,313055.0,1
2013,313070.0,1
2013,313090.0,4
2013,313115.0,4
2013,313120.0,1
2013,313130.0,19
2013,313160.0,1
2013,313170.0,3
2013,313180.0,13
2013,313190.0,1
2013,313200.0,1
2013,313210.0,9
2013,313220.0,1
2013,313250.0,1
2013,313260.0,1
2013,313270.0,9
2013,313320.0,6
2013,313330.0,7
2013,313375.0,2
2013,313380.0,2
2013,313400.0,6
2013,313420.0,14
2013,313440.0,12
2013,313470.0,2
2013,313490.0,2
2013,313505.0,1
2013,313510.0,4
2013,313520.0,12
2013,313570.0,2
2013,313580.0,5
2013,313600.0,3
2013,313630.0,9
2013,313650.0,4
2013,313652.0,1
2013,313665.0,1
2013,313670.0,6
2013,313690.0,1
2013,313720.0,10
2013,313750.0,5
2013,313760.0,2
2013,313810.0,2
2013,313820.0,3
2013,313840.0,3
2013,313862.0,1
2013,313865.0,1
2013,313880.0,4
2013,313900.0,2
2013,313920.0,6
2013,313930.0,6
2013,313940.0,1
2013,313960.0,26
2013,314000.0,1
2013,314010.0,1
2013,314015.0,1
2013,314070.0,1
2013,314080.0,1
2013,314090.0,2
2013,314110.0,3
2013,314150.0,5
2013,314210.0,1
2013,314220.0,1
2013,314240.0,2
2013,314270.0,1
2013,314290.0,2
2013,314310.0,5
2013,314330.0,30
2013,314380.0,1
2013,314390.0,2
2013,314400.0,2
2013,314410.0,2
2013,314430.0,4
2013,314437.0,1
2013,314460.0,4
2013,314465.0,2
2013,314467.0,3
2013,314470.0,3
2013,314480.0,1
2013,314500.0,1
2013,314520.0,1
2013,314530.0,1
2013,314535.0,1
2013,314590.0,3
2013,314610.0,1
2013,314620.0,1
2013,314640.0,2
2013,314655.0,1
2013,314675.0,4
2013,314690.0,1
2013,314700.0,9
2013,314710.0,1
2013,314720.0,1
2013,314740.0,3
2013,314780.0,1
2013,314790.0,11
2013,314800.0,11
2013,314810.0,2
2013,314830.0,1
2013,314870.0,4
2013,314880.0,1
2013,314915.0,1
2013,314930.0,3
2013,314990.0,2
2013,315120.0,16
2013,315140.0,1
2013,315150.0,1
2013,315180.0,3
2013,315190.0,1
2013,315200.0,3
2013,315210.0,2
2013,315220.0,3
2013,315240.0,1
2013,315250.0,6
2013,315280.0,1
2013,315320.0,1
2013,315330.0,1
2013,315340.0,1
2013,315430.0,4
2013,315445.0,1
2013,315450.0,1
2013,315460.0,18
2013,315560.0,1
2013,315580.0,1
2013,315600.0,3
2013,315630.0,1
2013,315645.0,1
2013,315660.0,4
2013,315670.0,4
2013,315690.0,1
2013,315700.0,3
2013,315710.0,4
2013,315725.0,3
2013,315727.0,1
2013,315760.0,1
2013,315765.0,1
2013,315770.0,1
2013,315780.0,3
2013,315810.0,3
2013,315820.0,1
2013,315895.0,1
2013,315980.0,2
2013,316010.0,1
2013,316020.0,2
2013,316040.0,1
2013,316070.0,1
2013,316105.0,1
2013,316110.0,8
2013,316140.0,1
2013,316150.0,3
2013,316200.0,1
2013,316210.0,2
2013,316220.0,3
2013,316250.0,2
2013,316255.0,1
2013,316257.0,3
2013,316270.0,1
2013,316292.0,1
2013,316295.0,1
2013,316330.0,2
2013,316470.0,10
2013,316510.0,2
2013,316550.0,1
2013,316553.0,1
2013,316630.0,2
2013,316670.0,1
2013,316690.0,2
2013,316710.0,5
2013,316720.0,5
2013,316760.0,1
2013,316840.0,5
2013,316860.0,24
2013,316870.0,7
2013,316900.0,1
2013,316930.0,5
2013,316935.0,5
2013,316940.0,3
2013,316960.0,8
2013,316990.0,5
2013,317005.0,4
2013,317010.0,35
2013,317020.0,50
2013,317040.0,21
2013,317050.0,1
2013,317057.0,6
2013,317070.0,4
2013,317080.0,3
2013,317100.0,1
2013,317110.0,1
2013,317120.0,3
2013,317130.0,2
2013,317160.0,1
2013,317200.0,8
2013,320010.0,6
2013,320013.0,2
2013,320016.0,23
2013,320020.0,3
2013,320035.0,5
2013,320040.0,1
2013,320050.0,1
2013,320060.0,9
2013,320080.0,9
2013,320090.0,24
2013,320100.0,10
2013,320115.0,1
2013,320120.0,12
2013,320130.0,85
2013,320140.0,1
2013,320150.0,15
2013,320160.0,10
2013,320180.0,1
2013,320190.0,6
2013,320200.0,1
2013,320210.0,23
2013,320220.0,8
2013,320225.0,2
2013,320230.0,2
2013,320240.0,19
2013,320245.0,7
2013,320255.0,4
2013,320265.0,3
2013,320270.0,3
2013,320280.0,3
2013,320290.0,1
2013,320300.0,3
2013,320305.0,23
2013,320313.0,2
2013,320320.0,37
2013,320330.0,2
2013,320332.0,4
2013,320334.0,3
2013,320335.0,3
2013,320350.0,8
2013,320360.0,2
2013,320370.0,5
2013,320390.0,17
2013,320400.0,10
2013,320405.0,14
2013,320410.0,11
2013,320420.0,2
2013,320425.0,4
2013,320430.0,2
2013,320435.0,2
2013,320450.0,1
2013,320455.0,4
2013,320460.0,2
2013,320465.0,6
2013,320470.0,7
2013,320490.0,24
2013,320500.0,92
2013,320501.0,14
2013,320503.0,1
2013,320506.0,1
2013,320510.0,25
2013,320515.0,5
2013,320517.0,5
2013,320520.0,67
2013,320530.0,47
2013,330010.0,30
2013,330015.0,2
2013,330020.0,21
2013,330023.0,3
2013,330025.0,1
2013,330030.0,3
2013,330040.0,5
2013,330045.0,43
2013,330060.0,2
2013,330070.0,21
2013,330080.0,8
2013,330090.0,2
2013,330100.0,56
2013,330110.0,2
2013,330120.0,1
2013,330130.0,5
2013,330160.0,1
2013,330170.0,126
2013,330180.0,1
2013,330185.0,17
2013,330187.0,12
2013,330190.0,38
2013,330200.0,17
2013,330205.0,1
2013,330220.0,10
2013,330225.0,2
2013,330227.0,21
2013,330240.0,17
2013,330250.0,30
2013,330260.0,2
2013,330270.0,10
2013,330285.0,20
2013,330290.0,2
2013,330320.0,11
2013,330330.0,15
2013,330340.0,4
2013,330350.0,91
2013,330360.0,3
2013,330370.0,2
2013,330380.0,14
2013,330390.0,5
2013,330395.0,1
2013,330400.0,3
2013,330414.0,17
2013,330415.0,5
2013,330420.0,16
2013,330430.0,4
2013,330452.0,11
2013,330455.0,393
2013,330470.0,10
2013,330475.0,3
2013,330490.0,75
2013,330500.0,3
2013,330510.0,71
2013,330513.0,1
2013,330515.0,2
2013,330520.0,3
2013,330540.0,1
2013,330550.0,6
2013,330555.0,5
2013,330560.0,2
2013,330575.0,2
2013,330580.0,2
2013,330590.0,1
2013,330600.0,1
2013,330610.0,1
2013,330620.0,1
2013,330630.0,7
2013,350010.0,4
2013,350020.0,1
2013,350030.0,2
2013,350070.0,6
2013,350100.0,1
2013,350130.0,6
2013,350160.0,5
2013,350170.0,3
2013,350210.0,28
2013,350250.0,1
2013,350260.0,5
2013,350270.0,1
2013,350280.0,11
2013,350300.0,3
2013,350310.0,2
2013,350320.0,8
2013,350330.0,3
2013,350340.0,1
2013,350370.0,1
2013,350380.0,2
2013,350390.0,2
2013,350395.0,2
2013,350400.0,1
2013,350410.0,7
2013,350420.0,11
2013,350440.0,2
2013,350450.0,1
2013,350530.0,1
2013,350540.0,1
2013,350550.0,9
2013,350560.0,5
2013,350570.0,9
2013,350580.0,1
2013,350590.0,2
2013,350600.0,8
2013,350610.0,1
2013,350635.0,4
2013,350650.0,4
2013,350660.0,4
2013,350670.0,3
2013,350700.0,3
2013,350710.0,1
2013,350740.0,1
2013,350750.0,4
2013,350760.0,6
2013,350780.0,1
2013,350790.0,1
2013,350800.0,1
2013,350810.0,2
2013,350850.0,7
2013,350860.0,1
2013,350870.0,2
2013,350910.0,1
2013,350920.0,4
2013,350925.0,1
2013,350930.0,1
2013,350940.0,3
2013,350950.0,28
2013,350960.0,4
2013,350970.0,3
2013,350980.0,2
2013,351015.0,1
2013,351040.0,1
2013,351050.0,8
2013,351060.0,8
2013,351080.0,3
2013,351090.0,1
2013,351100.0,3
2013,351110.0,14
2013,351120.0,1
2013,351130.0,1
2013,351150.0,1
2013,351160.0,1
2013,351170.0,1
2013,351200.0,2
2013,351220.0,1
2013,351230.0,1
2013,351240.0,1
2013,351280.0,2
2013,351300.0,2
2013,351310.0,1
2013,351340.0,3
2013,351350.0,2
2013,351370.0,1
2013,351380.0,12
2013,351440.0,18
2013,351460.0,2
2013,351480.0,3
2013,351490.0,1
2013,351495.0,1
2013,351512.0,1
2013,351515.0,1
2013,351518.0,2
2013,351519.0,1
2013,351520.0,4
2013,351535.0,1
2013,351550.0,39
2013,351570.0,2
2013,351620.0,15
2013,351630.0,4
2013,351640.0,4
2013,351660.0,1
2013,351670.0,5
2013,351700.0,2
2013,351720.0,1
2013,351730.0,1
2013,351740.0,1
2013,351750.0,2
2013,351770.0,3
2013,351780.0,1
2013,351820.0,4
2013,351830.0,1
2013,351840.0,8
2013,351860.0,2
2013,351870.0,12
2013,351880.0,37
2013,351900.0,1
2013,351907.0,7
2013,351910.0,1
2013,351940.0,3
2013,351960.0,1
2013,351970.0,1
2013,352000.0,1
2013,352030.0,3
2013,352040.0,7
2013,352042.0,1
2013,352044.0,3
2013,352050.0,3
2013,352060.0,2
2013,352070.0,1
2013,352100.0,4
2013,352115.0,1
2013,352130.0,3
2013,352140.0,1
2013,352160.0,1
2013,352180.0,1
2013,352190.0,1
2013,352210.0,5
2013,352220.0,2
2013,352230.0,2
2013,352240.0,1
2013,352250.0,2
2013,352260.0,2
2013,352280.0,1
2013,352290.0,1
2013,352310.0,5
2013,352320.0,1
2013,352330.0,2
2013,352340.0,3
2013,352360.0,2
2013,352370.0,1
2013,352390.0,10
2013,352400.0,2
2013,352410.0,3
2013,352440.0,5
2013,352480.0,3
2013,352510.0,2
2013,352520.0,1
2013,352530.0,2
2013,352560.0,1
2013,352570.0,2
2013,352590.0,10
2013,352600.0,6
2013,352610.0,2
2013,352640.0,2
2013,352670.0,17
2013,352690.0,9
2013,352700.0,1
2013,352710.0,3
2013,352720.0,2
2013,352730.0,4
2013,352740.0,3
2013,352760.0,1
2013,352800.0,1
2013,352850.0,1
2013,352860.0,1
2013,352880.0,1
2013,352900.0,7
2013,352910.0,1
2013,352930.0,2
2013,352940.0,4
2013,352980.0,1
2013,352990.0,1
2013,353010.0,5
2013,353020.0,2
2013,353030.0,9
2013,353050.0,4
2013,353060.0,12
2013,353070.0,2
2013,353080.0,1
2013,353090.0,1
2013,353110.0,2
2013,353130.0,3
2013,353150.0,4
2013,353180.0,4
2013,353190.0,1
2013,353200.0,1
2013,353215.0,2
2013,353220.0,4
2013,353250.0,1
2013,353286.0,1
2013,353320.0,1
2013,353340.0,3
2013,353350.0,3
2013,353390.0,4
2013,353430.0,1
2013,353440.0,15
2013,353460.0,5
2013,353470.0,8
2013,353475.0,1
2013,353480.0,3
2013,353490.0,2
2013,353500.0,1
2013,353510.0,1
2013,353530.0,1
2013,353540.0,1
2013,353550.0,3
2013,353600.0,3
2013,353620.0,1
2013,353640.0,1
2013,353650.0,2
2013,353660.0,1
2013,353690.0,1
2013,353710.0,1
2013,353730.0,1
2013,353740.0,2
2013,353760.0,5
2013,353780.0,1
2013,353790.0,1
2013,353800.0,7
2013,353810.0,3
2013,353850.0,1
2013,353870.0,14
2013,353880.0,1
2013,353890.0,1
2013,353900.0,1
2013,353920.0,7
2013,353930.0,7
2013,353940.0,1
2013,353950.0,4
2013,353960.0,1
2013,353980.0,6
2013,353990.0,1
2013,354000.0,2
2013,354010.0,1
2013,354020.0,5
2013,354050.0,1
2013,354070.0,3
2013,354075.0,1
2013,354090.0,1
2013,354100.0,18
2013,354105.0,1
2013,354130.0,11
2013,354140.0,8
2013,354150.0,8
2013,354160.0,1
2013,354170.0,1
2013,354240.0,2
2013,354250.0,1
2013,354260.0,8
2013,354270.0,1
2013,354290.0,1
2013,354330.0,2
2013,354340.0,77
2013,354380.0,6
2013,354390.0,4
2013,354410.0,1
2013,354420.0,4
2013,354450.0,1
2013,354460.0,2
2013,354480.0,1
2013,354515.0,2
2013,354520.0,5
2013,354540.0,1
2013,354560.0,2
2013,354570.0,1
2013,354580.0,10
2013,354600.0,3
2013,354630.0,2
2013,354640.0,1
2013,354660.0,2
2013,354670.0,1
2013,354680.0,1
2013,354730.0,5
2013,354770.0,8
2013,354780.0,17
2013,354800.0,2
2013,354805.0,1
2013,354850.0,4
2013,354870.0,28
2013,354890.0,3
2013,354910.0,1
2013,354920.0,1
2013,354925.0,1
2013,354940.0,3
2013,354970.0,2
2013,354980.0,19
2013,354990.0,20
2013,355010.0,2
2013,355030.0,186
2013,355040.0,1
2013,355050.0,1
2013,355070.0,18
2013,355080.0,1
2013,355100.0,9
2013,355140.0,1
2013,355150.0,4
2013,355170.0,12
2013,355190.0,6
2013,355210.0,1
2013,355220.0,26
2013,355240.0,16
2013,355250.0,4
2013,355255.0,2
2013,355270.0,1
2013,355280.0,1
2013,355310.0,2
2013,355320.0,1
2013,355330.0,1
2013,355340.0,5
2013,355365.0,1
2013,355370.0,3
2013,355380.0,1
2013,355390.0,1
2013,355395.0,1
2013,355400.0,8
2013,355410.0,9
2013,355430.0,3
2013,355440.0,1
2013,355450.0,2
2013,355465.0,1
2013,355500.0,2
2013,355510.0,2
2013,355535.0,17
2013,355540.0,17
2013,355560.0,1
2013,355580.0,2
2013,355600.0,3
2013,355620.0,4
2013,355640.0,1
2013,355645.0,2
2013,355650.0,2
2013,355670.0,2
2013,355680.0,3
2013,355695.0,1
2013,355700.0,1
2013,355710.0,8
2013,355720.0,3
2013,410010.0,3
2013,410040.0,6
2013,410045.0,1
2013,410050.0,1
2013,410090.0,1
2013,410100.0,2
2013,410110.0,9
2013,410120.0,1
2013,410130.0,1
2013,410140.0,6
2013,410150.0,9
2013,410180.0,5
2013,410190.0,3
2013,410200.0,7
2013,410210.0,1
2013,410240.0,4
2013,410250.0,2
2013,410260.0,2
2013,410280.0,4
2013,410305.0,3
2013,410335.0,1
2013,410337.0,1
2013,410345.0,1
2013,410347.0,1
2013,410350.0,1
2013,410360.0,2
2013,410370.0,1
2013,410380.0,2
2013,410390.0,6
2013,410400.0,4
2013,410420.0,1
2013,410430.0,12
2013,410440.0,2
2013,410445.0,4
2013,410450.0,5
2013,410465.0,1
2013,410470.0,1
2013,410480.0,24
2013,410490.0,11
2013,410500.0,3
2013,410510.0,3
2013,410540.0,2
2013,410550.0,3
2013,410560.0,3
2013,410570.0,2
2013,410580.0,9
2013,410590.0,4
2013,410600.0,1
2013,410620.0,1
2013,410630.0,1
2013,410640.0,3
2013,410657.0,3
2013,410660.0,5
2013,410690.0,37
2013,410700.0,2
2013,410712.0,1
2013,410720.0,6
2013,410725.0,1
2013,410750.0,3
2013,410754.0,1
2013,410755.0,2
2013,410760.0,4
2013,410765.0,3
2013,410770.0,1
2013,410773.0,1
2013,410790.0,1
2013,410800.0,2
2013,410820.0,1
2013,410830.0,40
2013,410840.0,9
2013,410850.0,1
2013,410855.0,1
2013,410860.0,1
2013,410865.0,1
2013,410880.0,11
2013,410890.0,2
2013,410940.0,21
2013,410965.0,1
2013,410970.0,7
2013,410975.0,2
2013,410980.0,5
2013,410990.0,6
2013,411007.0,1
2013,411010.0,7
2013,411020.0,2
2013,411030.0,2
2013,411065.0,1
2013,411080.0,3
2013,411090.0,1
2013,411095.0,4
2013,411100.0,1
2013,411125.0,1
2013,411140.0,8
2013,411150.0,6
2013,411155.0,5
2013,411170.0,1
2013,411180.0,15
2013,411200.0,2
2013,411210.0,4
2013,411240.0,1
2013,411260.0,1
2013,411270.0,2
2013,411280.0,3
2013,411290.0,1
2013,411295.0,1
2013,411300.0,2
2013,411320.0,2
2013,411330.0,7
2013,411340.0,2
2013,411345.0,1
2013,411350.0,7
2013,411370.0,31
2013,411373.0,1
2013,411400.0,1
2013,411410.0,2
2013,411420.0,3
2013,411430.0,2
2013,411450.0,1
2013,411460.0,7
2013,411470.0,1
2013,411480.0,1
2013,411500.0,1
2013,411520.0,15
2013,411535.0,1
2013,411540.0,1
2013,411545.0,1
2013,411560.0,2
2013,411570.0,2
2013,411573.0,1
2013,411580.0,13
2013,411605.0,1
2013,411610.0,3
2013,411640.0,1
2013,411670.0,5
2013,411680.0,1
2013,411690.0,1
2013,411700.0,1
2013,411705.0,2
2013,411710.0,1
2013,411721.0,1
2013,411722.0,1
2013,411725.0,1
2013,411727.0,1
2013,411730.0,1
2013,411740.0,3
2013,411750.0,4
2013,411760.0,2
2013,411770.0,5
2013,411780.0,1
2013,411790.0,4
2013,411820.0,6
2013,411840.0,9
2013,411845.0,1
2013,411850.0,4
2013,411870.0,1
2013,411885.0,1
2013,411890.0,2
2013,411900.0,1
2013,411915.0,8
2013,411920.0,1
2013,411930.0,3
2013,411940.0,1
2013,411950.0,8
2013,411960.0,8
2013,411980.0,1
2013,411990.0,35
2013,411995.0,2
2013,412000.0,2
2013,412015.0,1
2013,412050.0,1
2013,412060.0,6
2013,412080.0,2
2013,412090.0,11
2013,412100.0,2
2013,412125.0,3
2013,412130.0,6
2013,412140.0,3
2013,412150.0,2
2013,412160.0,3
2013,412170.0,11
2013,412175.0,3
2013,412180.0,2
2013,412200.0,1
2013,412220.0,5
2013,412230.0,1
2013,412240.0,2
2013,412250.0,1
2013,412300.0,1
2013,412320.0,1
2013,412330.0,2
2013,412350.0,9
2013,412360.0,1
2013,412370.0,1
2013,412385.0,4
2013,412390.0,3
2013,412395.0,1
2013,412402.0,2
2013,412405.0,3
2013,412410.0,4
2013,412440.0,3
2013,412470.0,2
2013,412480.0,1
2013,412500.0,1
2013,412510.0,4
2013,412550.0,4
2013,412560.0,7
2013,412570.0,3
2013,412575.0,2
2013,412580.0,1
2013,412590.0,1
2013,412600.0,2
2013,412610.0,3
2013,412625.0,2
